name,price,price_tax,description,allergens,calories,carbohydrate,fat,fiber,protein,salt,sugar,is_seven_premium,category,small_category,url,image_url
ルー・ド・メール監修欧風ビーフカレー,580.0,626.4,牛バラ肉と香味野菜の旨味を効かせた本格カレーです。,"乳,小麦",845.0,113.3,35.6,7.3,21.5,2.4,106.0,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/044222/,https://img.7api-01.dp1.sej.co.jp/item-image/044222/F32AB433ACA83D0E463F9D5AADC69497.jpg
森永パルムチョコレート,170.0,183.6,,"卵,乳",,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450390/,https://img.7api-01.dp1.sej.co.jp/item-image/450390/EF11BAC034A61D7F4A2C1F9DCBB227DB.jpg
福島県産なめこ使用山菜ごはんおむすび,138.0,149.04,福島県産なめこを使用した具材感のある見た目と食感を感じられるおむすびです。,小麦,164.0,36.2,0.7,1.0,3.6,1.1,35.2,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/044944/,https://img.7api-01.dp1.sej.co.jp/item-image/044944/15554D7B0D6ECC13503EB2C46FB0BBB5.jpg
不二家ＬＯＯＫバナナアイスバー,188.0,203.04,,乳,,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450318/,https://img.7api-01.dp1.sej.co.jp/item-image/450318/589E2282845278F35E339F14537D574B.jpg
かき醤油仕立ての唐揚げ弁当,498.0,537.84,唐揚げにはかき醤油で下味をつけることで、醤油の旨みがある唐揚げに仕上げました。別添マヨネーズをお好みでつけてお召し上がりください。,"卵,乳,小麦",893.0,96.5,43.5,1.9,29.9,3.3,94.6,false,お弁当,お弁当,https://www.sej.co.jp/products/a/item/043960/,https://img.7api-01.dp1.sej.co.jp/item-image/043960/9A30D96C7B1180AFFBA907B011D71D1E.jpg
グツグツ煮込んでおいしい天ぷら鍋焼うどん,330.0,356.4,ご家庭で煮込んで召し上がる鍋焼きうどんです。冷蔵庫にあるお野菜や卵を一緒に煮てアレンジする事でさらにおいしく召し上がれます。,"小麦,えび",562.0,86.0,19.0,4.4,13.9,5.1,81.6,false,そば・うどん・中華麺,うどん,https://www.sej.co.jp/products/a/item/094918/,https://img.7api-01.dp1.sej.co.jp/item-image/094918/B61AC5C073423CC95A9E3477FA61FD30.jpg
香ばし炒めのあんかけ焼そば,570.0,615.6,香ばしく炒めた麺と野菜あんを絡めて食べるあんかけ焼そばです。,"卵,小麦",701.0,109.0,19.3,7.2,26.5,6.7,101.8,false,そば・うどん・中華麺,焼きそば・焼うどんほか,https://www.sej.co.jp/products/a/item/092997/,https://img.7api-01.dp1.sej.co.jp/item-image/092997/23B28509719F545EDE9224B0D867D886.jpg
３種チーズと濃厚ソースのミートドリア,323.0,348.84,ホワイトソースとミートソースのコクを感じられるミートソースドリアです。,"乳,小麦",494.0,79.0,15.2,4.0,12.4,2.3,75.0,false,グラタン・ドリア,グラタン・ドリア,https://www.sej.co.jp/products/a/item/090260/,https://img.7api-01.dp1.sej.co.jp/item-image/090260/38D040A62A3545AAEE198FA5A2F425FC.jpg
たまごをはさんだピザトースト,280.0,302.4,ピザソース、チーズ、ベーコンの定番の組み合わせで、たっぷりのたまごサラダを挟んだピザトーストです。,"卵,乳,小麦",343.0,27.6,21.0,1.5,11.6,2.0,26.1,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/052560/,https://img.7api-01.dp1.sej.co.jp/item-image/052560/44BCABF4268AE312588C7BCAFD533D1E.jpg
７プレミアムスライスチーズ７枚入,228.0,246.24,チェダーチーズを使用した、口どけなめらかなスライスチーズです。,乳,50.0,0.3,3.9,0.1,3.6,0.41,0.2,true,牛乳・乳製品,バター・チーズ,https://www.sej.co.jp/products/a/item/220079/,https://img.7api-01.dp1.sej.co.jp/item-image/220079/A8DB64C927D3FC57B46CCF65C7508572.jpg
埼玉県産小麦使用武州煮ぼうとう,480.0,518.4,コクのある味噌と風味豊かなかつおだしに煮込み野菜の旨味が溶け込んだつゆと埼玉県産小麦で仕立てたほうとう麺を合わせていただく商品です。,小麦,465.0,83.7,7.1,7.1,20.0,6.8,76.6,false,そば・うどん・中華麺,うどん,https://www.sej.co.jp/products/a/item/093907/,https://img.7api-01.dp1.sej.co.jp/item-image/093907/EFB1C522C18170A0D7B4E134DD995E96.jpg
どーんとおむすびポークたまご,298.0,321.84,直火で焼き上げたソーセージとこだわり卵を使用したオムレツを中具にしたボリューム感あるおむすび。甘辛い照焼たれとやみつき感あるガーリックマヨネーズを組合せました。,"卵,乳,小麦",490.0,65.1,20.8,2.8,12.0,3.3,62.3,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/044582/,https://img.7api-01.dp1.sej.co.jp/item-image/044582/408D0310230A137129C2F4D1B41FDF93.jpg
７プレミアムカットレモン,178.0,192.24,お料理やお酒など様々な用途に使用できる串切りにした豊かな香りと酸味の強さが特長のレモンです。,,50.0,11.5,0.8,4.1,0.7,0.0,7.4,false,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410046/,https://img.7api-01.dp1.sej.co.jp/item-image/410046/FB02C8CBA319E7BA34C76062D7B2C2A4.jpg
セブンプレミアムカカオが香るミルクチョコレート,298.0,321.84,カカオが香る、コクのあるミルクの味わいが楽しめるミルクチョコレートです。,乳,554.0,53.2,34.8,4.3,9.2,0.2,48.9,true,お菓子,チョコレート・焼き菓子,https://www.sej.co.jp/products/a/item/323544/,https://img.7api-01.dp1.sej.co.jp/item-image/323544/A768B2C9E791E24AACC4276BC15DA0A0.jpg
カスタードドーナツ,128.0,138.24,カスタードクリームが入った食べ応えのあるドーナツです。,"卵,乳,小麦",333.0,33.7,19.9,0.9,5.1,0.64,32.8,false,ドーナツ,ドーナツ,https://www.sej.co.jp/products/a/item/302907/,https://img.7api-01.dp1.sej.co.jp/item-image/302907/D68DE36CEDFCA0EED703ED454F176DE6.jpg
大盛明太マヨのスパゲティ,430.0,464.4,大盛タイプの明太子スパゲティです。コクのあるマヨネーズソースの隠し味にレモン果汁を使用しました。,"卵,乳,小麦",750.0,102.3,28.4,7.6,25.0,6.6,94.7,false,スパゲティ・パスタ,スパゲティ・パスタ,https://www.sej.co.jp/products/a/item/090915/,https://img.7api-01.dp1.sej.co.jp/item-image/090915/24646F4A47B8F5E0EDE6AC21990D91BA.jpg
７プレミアム天ぷらそば,158.0,170.64,,"卵,乳,小麦,そば,えび",348.0,42.1,17.0,2.3,7.8,4.2,39.8,true,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341272/,https://img.7api-01.dp1.sej.co.jp/item-image/341272/4D31D65FC2B5C37968C1BBAAACF1C9B6.jpg
７プレミアムチリトマト味ヌードル,158.0,170.64,トマトのうま味をベースにポークを合わせ、ピリッとしたチリペッパーの辛みをきかせた、程よくスパイシーなチリトマト味ヌードルです。,"卵,乳,小麦,えび",355.0,50.0,14.2,2.8,8.3,4.5,47.2,true,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/341547/,https://img.7api-01.dp1.sej.co.jp/item-image/341547/C95A7F8E53BED35C2E0BAF3C349262BC.jpg
ブリトートマトとモッツァレラのマルゲリータ,270.0,291.6,完熟トマトの旨みが詰まったトマトベースのソースにモッツァレラチーズを合わせてもちもち生地で包みました。,"卵,乳,小麦",261.0,34.0,9.1,1.8,11.6,1.3,32.2,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/052431/,https://img.7api-01.dp1.sej.co.jp/item-image/052431/49AC6084712B4C6D0BDFBB42DB1CCA94.jpg
７プレミアムうどん３６０ｇ,198.0,213.84,北海道産きたほなみを１００％使用した小麦の香りが引き立つ、コシ、つるみが引き立つ干しうどんです。,小麦,,,,,,,,true,常温・加工食品,乾麺・乾物,https://www.sej.co.jp/products/a/item/340916/,https://img.7api-01.dp1.sej.co.jp/item-image/340916/CCFAD7BE165BDCA908F72D114CDD2B8C.jpg
赤城かじるしあわせ濃厚バター,190.0,205.2,,乳,,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450624/,https://img.7api-01.dp1.sej.co.jp/item-image/450624/31B1889258F92B67FA0DCBC0CEC4F55A.jpg
７ザ・プライス小粒納豆,58.0,62.64,ふっくらとした食感の大豆がご飯に絡みやすい小粒納豆です。,,76.0,4.8,4.0,2.7,6.6,0.0,2.1,true,生鮮,生鮮,https://www.sej.co.jp/products/a/item/251292/,https://img.7api-01.dp1.sej.co.jp/item-image/251292/AA20671D66E4BF03C700CFFB4E225D79.jpg
７プレミアム野菜豆,168.0,181.44,ご飯のおかずにピッタリの野菜豆です。２回に分けて便利に食べることができます。,小麦,75.0,12.8,2.0,5.3,4.2,0.8,7.5,true,チルド惣菜,７プレミアム（副菜）,https://www.sej.co.jp/products/a/item/100433/,https://img.7api-01.dp1.sej.co.jp/item-image/100433/E5A824CE572054DB961510A603FEFB11.jpg
７プレミアム黒海苔おかき,298.0,321.84,超特選再仕込み醤油で味付けした生地に、国内産の黒海苔を巻いて仕上げました。,小麦,255.0,56.6,0.5,,7.0,1.19,,true,お菓子,和風菓子・豆菓子,https://www.sej.co.jp/products/a/item/311075/,https://img.7api-01.dp1.sej.co.jp/item-image/311075/72F166D1FBCA4A71C5E64C04AF89F247.jpg
森永製菓アイスボックスグレープフルーツ,130.0,140.4,,,,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450776/,https://img.7api-01.dp1.sej.co.jp/item-image/450776/EAB43545584D1D21F372797B5ADC2FED.jpg
７プレミアム早ゆでサラダマカロニ２００Ｇ,118.0,127.44,デュラム小麦のセモリナを１００％使用してます。溝入りの形状で、マヨネーズやドレッシングに良く絡むサラダに最適なマカロニです。ゆで時間４分の早ゆでタイプ。,小麦,356.0,73.9,1.9,2.7,12.2,0.0,71.2,true,常温・加工食品,レトルト食品・パスタ・パスタソース,https://www.sej.co.jp/products/a/item/340555/,https://img.7api-01.dp1.sej.co.jp/item-image/340555/6101291458E567CF47DEDD38EB66245C.jpg
７ザ・プライス木綿とうふ,68.0,73.44,大豆の旨みと甘みを味わえる、しっかりとした食感の木綿豆腐です。,,73.0,1.5,4.9,1.1,7.0,0.02,0.4,true,生鮮,生鮮,https://www.sej.co.jp/products/a/item/250427/,https://img.7api-01.dp1.sej.co.jp/item-image/250427/474AAE56070539A9E7A4BF602E153A85.jpg
７プレミアム北海道産小豆使用かりんとう饅頭,110.0,118.8,北海道産小豆の自家炊きこし餡を使用し、香ばしくて風味の良い米油で揚げた、かりんとうのような黒糖揚げ饅頭です。,小麦,244.0,38.1,9.0,2.1,3.6,0.2,36.0,true,スイーツ・アイス,和菓子,https://www.sej.co.jp/products/a/item/110995/,https://img.7api-01.dp1.sej.co.jp/item-image/110995/B8D487F74A66B4BEC4C3A7FF09A7711D.jpg
７ＰドリップコーヒーオリジナルＢ２０Ｐ,428.0,462.24,芳ばしい香りとコクのある味わいが特長のドリップコーヒーです。,,2.0,0.4,0.0,0.0,0.1,0.0,0.4,true,常温・加工食品,インスタントドリンク,https://www.sej.co.jp/products/a/item/370313/,https://img.7api-01.dp1.sej.co.jp/item-image/370313/9EBBB8FFD218EC8229363AACE65B5916.jpg
７ＰＴＨＥＣＯＦＦＥＥオリジナルドリップ５Ｐ,258.0,278.64,有機栽培され、かつ地球環境に配慮したレインフォレスト・アライアンス認証農園で栽培されたコーヒー豆を使用した、ドリップタイプのレギュラーコーヒーです。,,2.0,0.5,0.0,0.2,0.1,0.0,0.3,true,常温・加工食品,インスタントドリンク,https://www.sej.co.jp/products/a/item/370129/,https://img.7api-01.dp1.sej.co.jp/item-image/370129/02649E8A34DE8EAF5ED7B701AF05EAAC.jpg
ごまポン酢豚しゃぶ鍋,498.0,537.84,１／２日分の野菜が摂れる、ごまポン酢仕立てのお鍋です。原材料価格高騰により、価格を４５８円（税抜）から４９８円（税抜）に変更させていただきます。,"卵,乳,小麦",307.0,20.9,17.5,3.8,18.3,3.2,17.1,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/104525/,https://img.7api-01.dp1.sej.co.jp/item-image/104525/5D6EF70E66930871E18279A7858661E9.jpg
金沢カレー,598.0,645.84,コク深いカレーにカツを盛り付けた石川県のご当地メニュー「金沢カレー」を再現しました。,"乳,小麦",829.0,105.4,34.9,3.4,25.1,3.9,102.0,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/042900/,https://img.7api-01.dp1.sej.co.jp/item-image/042900/DD0AAFE9064AA42643EB891AFD857A76.jpg
７プレミアム小豆最中,78.0,84.24,北海道産小豆を使用した、粒あん最中です。,,113.0,27.2,0.2,,1.9,0.03,24.6,true,お菓子,和風菓子・豆菓子,https://www.sej.co.jp/products/a/item/310795/,https://img.7api-01.dp1.sej.co.jp/item-image/310795/62A2C71A268A8BDCB0EC95B229199F92.jpg
高知の味味噌カツラーメン,570.0,615.6,ブレンドした味噌に豆板醤を加えたすっきりした味噌スープと薄衣のカツで食べるラーメン。,"卵,小麦",655.0,98.5,18.0,6.8,28.1,6.5,91.7,false,そば・うどん・中華麺,中華麺,https://www.sej.co.jp/products/a/item/095076/,https://img.7api-01.dp1.sej.co.jp/item-image/095076/37D9EA3504D477019B151374560F6D62.jpg
７プレミアム梅がゆ２５０ｇ,100.0,108.0,和歌山県産南高梅の梅干しと国産コシヒカリを使用し、ふっくらと焚き上げたおかゆです。,,89.0,21.0,0.0,0.5,1.5,1.5,20.5,true,常温・加工食品,米・米加工品,https://www.sej.co.jp/products/a/item/340553/,https://img.7api-01.dp1.sej.co.jp/item-image/340553/780960FEE7DB454D3FDE6464DF41274C.jpg
７プレミアムシェアして食べるバウムクーヘン,348.0,375.84,こだわりの卵と北海道産クリームを配合したバウムクーヘンです。,"卵,乳,小麦",561.0,62.9,31.5,0.8,6.9,0.3,62.1,true,スイーツ・アイス,洋菓子,https://www.sej.co.jp/products/a/item/113579/,https://img.7api-01.dp1.sej.co.jp/item-image/113579/96F769EE2E6CC86E08BA1AB2A0020C1D.jpg
７プレミアムプライムウイスキー１．８Ｌ,1798.0,1977.8,サントリーのブレンダーが五感を研ぎ澄ませて丁寧につくったおだやかにスモーキー香るウイスキー。,,,,,,,,,true,お酒,お酒,https://www.sej.co.jp/products/a/item/030033/,https://img.7api-01.dp1.sej.co.jp/item-image/030033/C5D8BD124303F3962DECB3FF2EACF1AD.jpg
ブリトーウインナー２本入り粗挽きボロネーゼ,280.0,302.4,挽き肉と野菜を使用した旨味のあるボロネーゼソースに2本のウインナーとチーズを合わせてもちもち生地で包みました。,"卵,乳,小麦",309.0,29.7,16.7,1.4,10.7,1.5,28.3,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/052588/,https://img.7api-01.dp1.sej.co.jp/item-image/052588/D54DC9628B97DA4CEB49D64FBD8D9DED.jpg
野菜スティック味噌マヨネーズ入り,240.0,259.2,おつまみとして手軽に食べられるスティック状の生野菜サラダです。,卵,145.0,10.4,11.4,3.8,2.2,1.5,6.6,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/103499/,https://img.7api-01.dp1.sej.co.jp/item-image/103499/9A344EFD2AB036D6DE96537C1A3D2AE2.jpg
味付海苔海老マヨネーズこだわり卵のマヨネーズ,155.0,167.4,人気のある海老マヨネーズを味付海苔で包んだおにぎりです。,"卵,乳,小麦,えび",219.0,36.3,6.6,1.9,4.5,1.5,34.4,false,おにぎり,手巻おにぎり,https://www.sej.co.jp/products/a/item/043580/,https://img.7api-01.dp1.sej.co.jp/item-image/043580/C64CCCBEA8DE27E4A4839CDFE8720951.jpg
７ＰＴＨＥＣＯＦＦＥＥオリジナルブレンド１８０ｇ,458.0,494.64,有機栽培され、かつ地球環境に配慮したレインフォレスト・アライアンス認証農園で栽培されたコーヒー豆を使用した、粉タイプのレギュラーコーヒーです。,,3.0,0.7,0.0,0.1,0.1,0.0,0.6,true,常温・加工食品,インスタントドリンク,https://www.sej.co.jp/products/a/item/370048/,https://img.7api-01.dp1.sej.co.jp/item-image/370048/622E5A1A51F9B9B306108474C97AA641.jpg
７ＰキャラモルＭｉｘポップコーン,178.0,192.24,ザクザク食感を楽しめるほんのり酸味の効いた甘い香りのいちご味ポップコーンと、チョコの風味豊かな味わいと隠し味のコーヒーによるほろ苦いチョコポップコーンとの組合せ,"乳,小麦",287.0,44.1,11.8,2.2,2.1,0.4,41.9,true,お菓子,スナック,https://www.sej.co.jp/products/a/item/330273/,https://img.7api-01.dp1.sej.co.jp/item-image/330273/859F83BADB9BE35BFA80526B0BB88D22.jpg
おだし香るお蕎麦屋さんのカレー,370.0,399.6,お蕎麦屋さんで食べるような、懐かしさを感じる和風だしのカレーです。,小麦,559.0,93.4,16.3,6.9,13.0,3.0,86.5,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/044913/,https://img.7api-01.dp1.sej.co.jp/item-image/044913/96C55D1CAA68C3414EF8E078E571F1AA.jpg
